Date,sentiment_compound,DASH,ETH,LTC,XRP,BTC_Price
12/21/16,0.357445833,9.152317126,7.324739921,3.523713718,0.006006149,817.1631463
12/22/16,0.2873,9.110544976,6.985512935,3.938448452,0.005910409,856.5810804
12/23/16,0.455027778,9.824946621,7.249463753,4.500127687,0.006269026,898.1412371
12/24/16,0.3182,10.25419211,7.450817446,4.366176209,0.006584927,902.0447469
12/25/16,0.727666667,9.645483414,7.006309811,4.143512885,0.006109401,875.2723157
12/26/16,0,9.496395215,6.988804272,4.21845802,0.005978269,901.6997525
12/27/16,0.375544444,9.773989712,7.023862888,4.315080077,0.00594441,920.1872491
12/28/16,0.0851,10.52358613,8.058486662,4.488182025,0.006276199,958.198375
12/29/16,-0.071616667,11.34522135,8.435449067,4.453102006,0.006566824,969.9887617
12/30/16,0.1998,11.23074437,7.98790851,4.297664245,0.006420628,951.2042029
12/31/16,,11.08162556,8.108214912,4.317503523,0.006269626,957.1947562
1/1/17,0.7116,11.37438851,8.00851185,4.464305364,0.006118967,988.5245474
1/2/17,-0.097466667,12.5321828,9.219716316,4.518703975,0.006323244,1014.966965
1/3/17,0.032388889,14.52657045,9.928012678,4.257120126,0.006122838,1022.176578
1/4/17,0.2312875,15.50476148,10.91622472,4.728661521,0.006381725,1092.761129
1/5/17,0.274166667,14.18877879,11.00385561,4.369903391,0.006881943,1004.663256
1/6/17,0.234433333,12.85168501,10.52367224,4.128309745,0.006766066,934.539544
1/7/17,0.223066667,12.05324809,9.552820283,3.751368078,0.005966535,864.7152155
1/8/17,0.299575,12.74087503,10.7455835,4.353869681,0.006302734,916.0949875
1/9/17,0.067216667,12.24626888,10.33750192,4.467011679,0.006541066,893.5882022
1/10/17,0.175832333,12.77049701,10.92134939,4.401811455,0.007205001,906.2894187
1/11/17,0.182392,12.19500414,10.06995496,4.136894757,0.006947841,825.1592729
1/12/17,0.330393333,11.91128837,9.293799023,3.828665014,0.006355311,788.5001563
1/13/17,-0.003072727,12.13550392,9.418002001,3.832844843,0.006621923,805.5867576
1/14/17,0.27055,12.50071009,9.898432468,3.954165066,0.00691405,829.0227765
1/15/17,-0.07525,12.50881713,9.516747872,3.840302792,0.006717124,819.1614904
1/16/17,0.2919,13.10835837,9.456200891,3.69609522,0.006305302,830.7381421
1/17/17,0.244927778,13.93650656,10.1958443,3.885393686,0.006648128,882.8855016
1/18/17,0.168561111,14.59454556,10.14192612,3.818483759,0.006627458,882.4844543
1/19/17,0.113466667,15.17041883,10.62037755,3.894929756,0.006685452,896.173135
1/20/17,0.16105,14.67804443,10.50005514,3.839305586,0.006542967,896.2968741
1/21/17,0.25,15.10650433,10.68490179,3.836343245,0.006673841,914.2248004
1/22/17,-0.142975,15.05852903,10.71360388,3.833467007,0.006685307,919.5745015
1/23/17,0.492416667,14.53533918,10.84464386,3.86217534,0.006690015,921.4897153
1/24/17,0.208619167,14.32080575,10.60192579,3.751220875,0.006564022,904.1352231
1/25/17,0.3294,14.46147527,10.34405215,3.725695323,0.006238615,893.7843378
1/26/17,0.204958333,15.05633122,10.36164934,3.806350562,0.006284763,908.202793
1/27/17,0.3039,15.12224702,10.47939231,3.854392087,0.006304324,917.6599641
1/28/17,0,15.38750176,10.48058472,3.85790521,0.006325053,919.3390533
1/29/17,0,15.72418957,10.54669574,3.980703123,0.006309566,917.0880279
1/30/17,-0.0046,15.54636896,10.26071329,4.038243468,0.006104941,919.4187539
1/31/17,0.5048,15.44260602,10.40325943,3.955073588,0.00635714,951.6676343
2/1/17,0.3169,15.71175411,10.453999,3.953773441,0.006356518,973.4330231
2/2/17,0.1551875,16.76004044,10.60205267,3.958541959,0.006259667,996.7623404
2/3/17,0.2463,17.21548755,11.18868857,3.949507085,0.006353008,1011.625433
2/4/17,0.3465,16.87661273,11.28676919,3.979424119,0.006409772,1023.925268
2/5/17,0.1806,16.61183619,11.19722975,3.929136067,0.006299498,1017.689432
2/6/17,0.3086,16.74054703,11.22601461,3.881301317,0.006230577,1024.766024
2/7/17,0.4404,16.77701615,11.25764462,3.922277673,0.006331217,1043.034124
2/8/17,0.31445,17.25025502,11.53407697,3.953075679,0.006599529,1049.209639
2/9/17,0.159541667,16.85159725,11.29654229,3.835514182,0.006372394,995.6865896
2/10/17,0.124225,16.61037702,11.03887057,3.719904557,0.006170961,979.5176955
2/11/17,0,17.02570909,11.40386836,3.786847034,0.006339346,1007.845124
2/12/17,0.106066667,17.05541408,11.3503953,3.788975071,0.006316716,1004.247359
2/13/17,-0.5093,17.46701565,12.33680889,3.735639464,0.006224057,995.8491963
2/14/17,0.6524375,19.02466958,12.81895838,3.831328278,0.006153237,1008.727411
2/15/17,0.523366667,19.29791168,12.52793778,3.807376569,0.005976138,1011.190938
2/16/17,0.1107625,19.46350265,12.52368687,3.827102543,0.00583579,1031.058226
2/17/17,0.338316667,20.69471536,12.62240942,3.764755392,0.005504703,1048.514826
2/18/17,0.0386,22.92697267,12.9348266,3.814058353,0.005790876,1064.499284
2/19/17,0,21.92760977,12.54130227,3.724303679,0.005772514,1053.378421
2/20/17,0.39705,20.62201612,12.20756715,3.680856241,0.005622148,1064.800683
2/21/17,0.1485,21.55793142,12.50174743,3.82565328,0.005771333,1105.619425
2/22/17,0.3002875,23.4915663,12.57009206,3.795003841,0.005692051,1122.692519
2/23/17,0.14271,26.52852771,12.79802929,3.828499854,0.005539466,1156.464801
2/24/17,0.220533333,25.3544413,13.58988887,3.943146067,0.005752493,1173.978149
2/25/17,0.257796667,27.24066741,13.96068818,3.857285073,0.005639475,1158.003072
2/26/17,0,27.84957625,14.66893286,3.783939912,0.005514299,1165.813729
2/27/17,,31.44341575,15.56721137,3.81199389,0.005447791,1186.882588
2/28/17,0.1589,38.91806481,15.90521639,3.793704629,0.005351118,1191.785848
3/1/17,0.074,46.55548124,17.9240884,3.929340081,0.005757515,1212.108337
3/2/17,0.385213333,44.6671925,19.32750206,3.98981036,0.006110619,1247.06515
3/3/17,0.00575,46.08012997,19.30696474,4.015545066,0.006394929,1271.357672
3/4/17,0.2023,42.0717634,18.81532624,3.969082438,0.006089875,1263.459572
3/5/17,0.299733333,45.1316618,19.47658691,3.978187658,0.006014615,1263.574578
3/6/17,0.085,47.08243853,19.4947847,4.118938188,0.006597039,1276.022921
3/7/17,0.363323333,45.69182156,18.49869291,4.060625184,0.006856107,1239.802268
3/8/17,0.6674125,49.0607471,17.26245122,3.929932943,0.006483708,1185.321352
3/9/17,0.150725,50.83426814,19.24738104,3.862514042,0.006063565,1170.572311
3/10/17,-0.042325,64.75054742,20.15774873,3.819650294,0.006181308,1170.702269
3/11/17,0.037033333,70.42309569,21.7032244,3.73895927,0.005975193,1162.488813
3/12/17,0.25,74.41327458,26.84421835,4.161218602,0.006116364,1201.643286
3/13/17,0.1591,81.81381146,28.13295427,4.174168779,0.006277205,1230.824442
3/14/17,-0.162766667,94.76421668,31.33865883,4.222506311,0.006252011,1242.944534
3/15/17,0.1544625,91.76581632,41.69898409,4.529787214,0.006379277,1250.838685
3/16/17,0.21015,97.02633758,48.65853781,4.446574026,0.006363215,1193.848961
3/17/17,0.32278,115.4810211,41.04883126,4.426519245,0.007486248,1112.369639
3/18/17,0.127125,103.7013208,39.95225889,3.961135962,0.006767081,1010.012051
3/19/17,0,102.049749,41.84962369,3.855656019,0.006642131,1009.44238
3/20/17,0.1036,92.23910781,40.44131997,3.816076878,0.006496388,1029.538438
3/21/17,0.180483333,102.6340162,42.14422394,4.041205864,0.007491324,1084.127863
3/22/17,-0.100475,100.329652,42.21111386,3.992339638,0.008770463,1040.387047
3/23/17,-0.100475,108.4842216,50.35984464,4.363642942,0.01048995,1036.556314
3/24/17,0.360366667,99.60726352,52.830933,4.277452017,0.010218004,977.7994219
3/25/17,0.252866667,87.58685613,47.4522916,3.856436134,0.008880602,924.1001188
3/26/17,0.46425,79.68788442,47.61266074,3.969002666,0.009164747,966.7455032
3/27/17,0.2553,82.08251883,47.46183853,4.008273972,0.009043112,1002.562255
3/28/17,0.026475,84.88418591,52.75904856,4.275375108,0.009865407,1043.958418
3/29/17,0.18231,79.5014714,52.09690121,6.811894249,0.0122084,1033.734104
3/30/17,-0.0018875,68.87447024,48.19900131,6.778840071,0.019004926,1032.876393
3/31/17,0.168185714,67.03981786,48.84379342,6.998515806,0.021402221,1060.565978
4/1/17,0.515916667,61.99331801,47.98269718,7.884267693,0.040843438,1083.380308
4/2/17,0.3056,54.64252405,43.69662929,8.388623056,0.040047396,1093.295015
4/3/17,0.5131,65.25410746,42.79310538,8.901023168,0.03486261,1134.112235
4/4/17,-0.091066667,73.79585308,46.56480941,10.9552505,0.03803696,1143.624764
4/5/17,0.1591,66.73303664,41.70521123,10.94744853,0.031501418,1129.4879
4/6/17,0.119873333,66.3225191,42.1535603,10.16296156,0.034472917,1167.386295
4/7/17,0.113233333,69.02638091,44.96807769,10.78881506,0.036241338,1191.365468
4/8/17,0.4019,66.10163784,43.22612025,9.550316211,0.033817627,1186.999887
4/9/17,0.295877778,62.50601423,43.09777622,9.54439083,0.034166646,1199.250478
4/10/17,0,61.2498211,43.70086455,9.761982194,0.033553023,1209.553807
4/11/17,0.2553,65.25917486,45.89555141,11.4571729,0.034092792,1216.296546
4/12/17,0.283640476,74.11291134,50.40319291,11.49096157,0.035781827,1218.312124
4/13/17,-0.08895,71.08739265,47.71562539,11.54846833,0.034052217,1182.77935
4/14/17,0.456633333,74.68502655,48.2355313,11.62051129,0.033736767,1179.607223
4/15/17,-0.106355769,75.60658814,48.25707255,11.58386758,0.033380897,1179.953957
4/16/17,0.50556,74.75060001,47.53903574,11.96123832,0.033292101,1177.647717
4/17/17,-0.0839,71.04610237,48.45081996,10.78012318,0.032620094,1185.323182
4/18/17,0.0219,73.66209122,48.16522502,10.49677906,0.031508569,1202.617132
4/19/17,0.29972,70.08657132,47.63152451,10.62116784,0.028448269,1201.870258
4/20/17,0.263826389,70.7667497,47.86129481,11.86609009,0.031778758,1224.614934
4/21/17,0.074508333,72.6451411,48.56900403,13.57801552,0.032651515,1244.34127
4/22/17,0,70.92640588,48.21278203,15.14914541,0.031537617,1236.284459
4/23/17,0.153866667,70.98231441,49.54945185,14.73166239,0.031248721,1241.013556
4/24/17,0.022004167,71.85352556,49.21942883,14.71269174,0.032579896,1247.316068
4/25/17,0.2097,70.68094539,51.60164057,15.14161245,0.032473144,1269.473949
4/26/17,0.031404167,76.05941927,57.82800245,14.23655115,0.033177579,1295.999194
4/27/17,0.231033333,80.06698085,66.42949033,14.6235628,0.041592522,1323.338271
4/28/17,0.115805357,93.64276574,69.51766931,15.24507661,0.052403081,1326.996217
4/29/17,-0.064,94.12627269,74.61262534,16.03208034,0.052496027,1338.84281
4/30/17,0.230266667,87.37589504,74.78742239,15.06613795,0.052399132,1340.474095
5/1/17,0.21272,83.68205621,74.40237098,15.37903885,0.052155226,1403.909177
5/2/17,0,86.72516211,76.48172772,19.25080744,0.055832857,1446.447069
5/3/17,0.305704167,90.67988435,84.98884083,21.98315037,0.070246814,1481.062923
5/4/17,0.101111111,98.83581037,93.26242013,25.93864012,0.093078345,1553.636209
5/5/17,0.242407143,99.16828883,92.46575912,27.17457584,0.099943841,1561.378553
5/6/17,0,103.0880541,93.57900759,29.78513033,0.126187553,1560.182409
5/7/17,0.144625,94.87098941,85.58528167,27.65391252,0.180140153,1557.766806
5/8/17,0.234416667,81.59115633,77.31507812,26.55366734,0.155434956,1608.89096
5/9/17,0.245666667,91.22903087,86.29042692,33.63730856,0.179125686,1716.092025
5/10/17,0.270175,88.10953418,84.60441819,29.54229628,0.172796423,1753.566294
5/11/17,0.049158333,92.39508249,91.73633506,30.70977015,0.20404315,1836.076217
5/12/17,0.3434,88.31127751,88.26054011,27.81495708,0.214232327,1746.554111
5/13/17,-0.005966667,85.62100445,84.1221419,27.67200914,0.205496633,1701.976421
5/14/17,-0.3454,87.13935788,94.25096806,27.30567754,0.24870176,1789.993952
5/15/17,0.516533333,87.50897424,89.47841273,24.34248365,0.306423157,1738.37384
5/16/17,0.5300875,78.57148597,83.04770427,22.3372987,0.371208643,1731.625894
5/17/17,0.322195,84.77262641,90.80538827,25.99804396,0.348377142,1806.654266
5/18/17,0.19535,89.90460064,107.7921297,26.18384884,0.315750091,1847.572214
5/19/17,0.036332,99.33196096,120.7676955,26.3475163,0.327611754,1931.103765
5/20/17,0,97.12788077,132.3191353,26.05254395,0.33050033,1991.685731
5/21/17,0.172,112.5630842,153.8809149,23.27900502,0.285814655,2032.676587
5/22/17,0.3488425,128.6027495,156.7213417,27.22201808,0.311797319,2127.002655
5/23/17,0.334733125,136.5628431,173.4885484,30.26032781,0.291143712,2198.140522
5/24/17,0.156188333,125.0597853,178.0984308,29.13327095,0.248714559,2362.634739
5/25/17,0.359484561,134.8673631,187.2468744,29.96591474,0.308677165,2523.934298
5/26/17,0.162636553,117.3989973,166.6521427,25.32955297,0.236099954,2343.423862
5/27/17,-0.2294,104.5158068,160.37574,22.7936049,0.214390319,2063.230867
5/28/17,0.2549,111.7610766,179.0977616,24.53788616,0.227459313,2193.013049
5/29/17,0.3905,120.1527783,213.2031517,25.36484706,0.220313325,2247.63645
5/30/17,0.296915152,132.5347789,228.135091,25.13829743,0.226684728,2253.551326
5/31/17,0.122233333,136.1670369,211.4366243,26.11699857,0.283559391,2249.400212
6/1/17,0.297166667,140.4883992,221.011401,27.42706746,0.302746033,2393.249274
6/2/17,0.3753,141.9940442,214.0010297,26.36488103,0.278442477,2425.66841
6/3/17,0,142.2930618,241.4868635,27.43411869,0.29046771,2523.831001
6/4/17,0.4008,139.6071647,238.5625025,28.72011903,0.281049779,2518.592877
6/5/17,0.2463,130.6481543,236.6172884,27.88776908,0.26306561,2605.900054
6/6/17,0.267053571,148.138245,262.5419183,29.8584367,0.286379514,2816.201334
6/7/17,0.376533333,145.5935574,260.2767084,30.22380079,0.289622141,2786.435838
6/8/17,0.386,143.7220769,263.1149885,29.57588934,0.28087293,2746.386333
6/9/17,-0.12385,148.0062132,304.1485939,29.25250331,0.266754497,2826.088536
6/10/17,0.56225,179.2385555,332.7691941,31.2785896,0.262225954,2857.737078
6/11/17,0.2553,186.4534137,390.5931643,31.23900252,0.268466212,2903.593035
6/12/17,0.681045564,183.7595204,395.1656103,30.3228214,0.266862647,2783.008104
6/13/17,0.243648,180.5364753,379.5449602,31.12773722,0.284195602,2709.721602
6/14/17,0.288915196,169.3977006,354.1794184,31.03505601,0.268765439,2602.550974
6/15/17,0.2882974,152.7398266,329.5588941,29.7037224,0.235184675,2319.833056
6/16/17,0.22492,165.5879748,341.5007164,38.93280866,0.241772694,2443.876416
6/17/17,0.5447,184.3776441,363.1784776,42.8991679,0.266689845,2562.354396
6/18/17,0.52545,197.2005935,357.2898298,46.63609925,0.267089972,2558.578139
6/19/17,0.269133333,182.9679506,333.2046477,43.81280919,0.294116503,2554.425075
6/20/17,0.34,181.801088,324.2468595,43.45487138,0.283604405,2672.739659
6/21/17,0.299866667,183.5096307,326.7035782,45.8721789,0.274047684,2688.323367
6/22/17,0.435058333,184.6066219,324.9399986,45.27399256,0.282378622,2674.293227
6/23/17,0.1909,185.7851576,325.3627924,44.96359388,0.293002726,2705.722837
6/24/17,0.0772,176.1475399,293.8670015,42.81957675,0.275491776,2612.039213
6/25/17,0.171185,161.7242446,258.7475968,39.04360572,0.255050253,2529.256777
6/26/17,0.081075,162.4996547,247.1042354,37.31100535,0.244403913,2424.401476
6/27/17,-0.273618519,171.4164062,276.5395032,38.51717681,0.246061903,2391.272136
6/28/17,0.2090875,178.5649495,303.49263,40.69318085,0.258205012,2534.652125
6/29/17,0.32095,182.8834797,296.4175714,40.96908982,0.257597511,2554.263872
6/30/17,0.5198,176.7825384,273.7723956,39.56224902,0.249584154,2508.38346
7/1/17,0.046833333,169.0403548,270.3785774,39.54222213,0.243952058,2443.185362
7/2/17,0.33818,171.5101039,271.1029324,43.94339681,0.243293537,2451.320275
7/3/17,0.37965,177.4483068,271.8643184,48.18626296,0.248325836,2528.776335
7/4/17,0.131625,200.156723,265.2443052,52.96107189,0.252935059,2599.003893
7/5/17,0.263533333,213.0116809,265.2130665,50.59992071,0.247800357,2576.690827
7/6/17,0.2644875,201.6777256,256.4035424,48.47914192,0.244051458,2592.981919
7/7/17,,201.1783603,242.5307592,48.68622538,0.225478677,2536.032813
7/8/17,0.669375,201.1163185,241.3806023,49.6881685,0.231394684,2513.793413
7/9/17,,193.7408577,228.2669349,48.52231415,0.210903104,2539.165713
7/10/17,0.141275,167.8010947,199.294745,45.32351991,0.178191954,2410.279368
7/11/17,0.153633333,172.5226392,206.4081375,45.80986195,0.183627707,2338.908503
7/12/17,0.195265,171.9304591,206.9244023,45.37891494,0.195913607,2349.36571
7/13/17,0.3162875,169.8862102,203.0098478,44.71278098,0.189138781,2361.872888
7/14/17,0.02548869,160.3758315,199.0340757,42.89319752,0.190809951,2243.767067
7/15/17,0.15355,139.642415,163.7199169,41.59619561,0.156661042,2060.516138
7/16/17,0.155483333,133.3160967,159.7327681,38.5997941,0.146931269,1910.928196
7/17/17,0.242,141.2975018,196.1217129,39.25285427,0.159099901,2070.265464
7/18/17,0.2157,161.164978,214.3314886,41.70129883,0.171716272,2291.383394
7/19/17,0.407011111,171.8733147,198.1021255,38.54788376,0.161568107,2303.508802
7/20/17,0.3969,182.0496743,213.6192834,43.79519615,0.178918765,2599.429971
7/21/17,0.3238375,189.0006857,220.9611659,44.82801033,0.186922691,2727.205882
7/22/17,0.299266667,194.6046038,229.8056172,45.62776942,0.198840794,2789.573432
7/23/17,0,208.7185425,227.5359047,45.1256022,0.19368623,2764.18196
7/24/17,0.182033333,208.3780728,219.1180963,44.93531351,0.186984405,2757.068779
7/25/17,0.142622222,198.6028072,206.7200998,43.14371498,0.174170382,2589.124153
7/26/17,0.20125873,187.8977661,194.9192456,40.16666895,0.166093355,2490.902148
7/27/17,0.362325,173.8100001,182.3641849,37.4921267,0.153646216,2578.822029
7/28/17,-0.022720833,177.7306924,192.3977635,40.00159733,0.161894508,2747.234149
7/29/17,0,175.5802006,200.6106565,40.63654763,0.165207219,2716.777165
7/30/17,0.28535,167.5776532,188.0195511,39.11604488,0.156679272,2681.945765
7/31/17,0.176892667,182.3800925,219.1092836,42.90988634,0.173708643,2790.948635
8/1/17,0.247675278,185.9870316,225.8781828,43.16333206,0.177787506,2766.259625
8/2/17,0.1893375,182.0254266,221.1152372,41.73755459,0.170573995,2709.243879
8/3/17,0.115414286,183.9391583,217.3937746,41.66968158,0.169619047,2754.450258
8/4/17,0.3805125,171.482553,213.042122,41.26909686,0.16155315,2837.75074
8/5/17,0,187.4653789,255.7194,43.90691762,0.176054196,3161.325129
8/6/17,0.220025,188.191339,260.487648,44.49332497,0.174020887,3236.393649
8/7/17,0.42238125,193.4330062,279.1306955,45.53688125,0.183770576,3335.219166
8/8/17,0.38927,204.807693,306.8713144,49.49456457,0.1918736,3420.206767
8/9/17,0.2400025,197.2157796,295.7041737,46.64668802,0.178101377,3334.607319
8/10/17,0.166291667,196.4805609,290.5167564,45.20012699,0.17267641,3404.503346
8/11/17,0.380308333,197.6570607,301.4507495,44.75139807,0.168588602,3529.173171
8/12/17,-0.021171429,187.329693,274.8161911,43.22281115,0.153538129,3807.989311
8/13/17,0.06364,195.9516616,296.2594946,44.8380115,0.170008501,4024.82247
8/14/17,0.302346667,201.3845307,289.8185993,44.06878509,0.161071814,4211.027816
8/15/17,0.24635,215.8892819,291.2117306,42.92855863,0.153247001,4127.30948
8/16/17,0.127266667,236.1194135,292.844822,42.32675825,0.151508269,4191.100112
8/17/17,0.0722375,236.9454761,307.676742,46.99738599,0.165988785,4338.441839
8/18/17,-0.20401,289.7108375,298.5060281,45.85091931,0.15768911,4179.409217
8/19/17,0.098666667,298.8575061,291.7685445,45.32494981,0.155758362,4075.310363
8/20/17,0.4019,289.4147241,329.6322856,47.50406056,0.17839141,4093.423814
8/21/17,0.270421,291.9742618,322.1639454,47.39564074,0.219021311,4020.214952
8/22/17,0.269358333,275.3888281,300.2112129,48.92164158,0.252930891,3902.050149
8/23/17,0.318353333,296.2650569,317.7293265,50.94901413,0.242432698,4155.514187
8/24/17,0.246567857,303.6697825,320.5704751,49.02009597,0.208302781,4216.655496
8/25/17,0.290955556,373.8987222,334.6225101,51.73170854,0.21967905,4367.376743
8/26/17,0.169596667,371.9112798,335.0225385,58.81151647,0.199701524,4314.139646
8/27/17,0.12917,360.5930013,347.1917743,62.38125049,0.216252523,4344.164778
8/28/17,0.469166667,341.6027184,349.3144712,59.54390012,0.211966293,4302.137064
8/29/17,0.226615625,362.6890635,374.7402875,62.01600671,0.222138224,4507.675004
8/30/17,0,366.1599308,377.0025532,67.84013754,0.238205941,4572.090995
8/31/17,0.198526667,378.6605337,381.2453778,79.25365886,0.248765195,4683.961489
9/1/17,0.191091667,373.6989213,368.8594666,83.62253847,0.241243081,4816.192471
9/2/17,0.10135,366.2277385,359.5248249,81.43682607,0.234169288,4703.13894
9/3/17,0.1949,342.9579985,323.6040009,73.52842038,0.21698492,4597.138145
9/4/17,0.319816667,319.4647376,308.2519967,70.21332232,0.215651553,4384.052714
9/5/17,0.21295,323.401494,315.2538192,74.12828837,0.215053921,4314.020475
9/6/17,0.164766667,342.4950001,329.9648796,79.34213763,0.225767524,4569.267844
9/7/17,0.223194444,353.9382735,325.5722883,77.56267492,0.225441322,4601.782442
9/8/17,-0.296,332.4509886,308.1989476,72.48113137,0.21614634,4391.433165
9/9/17,0.017216667,322.2157061,300.5957898,68.52764601,0.218419953,4304.689654
9/10/17,0.20415,321.1437686,296.0835902,67.84835891,0.213890496,4200.520351
9/11/17,0.228827778,325.7595662,300.8104064,68.40113621,0.214799239,4225.004707
9/12/17,0.20961,324.2433534,295.2227628,66.11613525,0.214527595,4231.313502
9/13/17,0.1722,292.6291375,271.8737388,57.25332366,0.20314527,3911.905828
9/14/17,0.293052,271.0144652,244.4843251,48.06593028,0.182906392,3527.60641
9/15/17,0.20429,274.4584379,237.781153,48.92932366,0.169799061,3437.9239
9/16/17,0.3883,309.0195933,258.6303257,51.94900814,0.183516494,3740.654172
9/17/17,0,308.8524237,267.4196024,50.77229679,0.17539024,3652.441478
9/18/17,0.350166667,325.3613343,287.6932428,54.06448771,0.188014383,3974.093918
9/19/17,0.273498,340.1412241,287.4887157,52.9775584,0.185873096,3964.024216
9/20/17,0.472988889,362.4263307,285.0312677,51.56541396,0.186348757,3943.054534
9/21/17,0.106835,353.2439641,269.5727813,48.42395428,0.176757446,3736.943896
9/22/17,0.165966667,339.5758629,267.8150652,47.1235067,0.170627229,3618.0498
9/23/17,0.4404,345.3418536,286.9747677,48.38995395,0.177591071,3724.644946
9/24/17,0,329.6508002,280.4500238,48.61110539,0.174791235,3695.374949
9/25/17,0.24125,339.5809246,287.0441111,51.79406908,0.184213234,3850.611082
9/26/17,0.411575,333.7198533,287.5874308,52.38137598,0.198597587,3914.795714
9/27/17,0.403120833,334.0779189,295.5725714,53.95099352,0.198229449,4072.928885
9/28/17,0.335912821,331.2456563,294.6081245,53.478261,0.197841993,4187.132137
9/29/17,0.123133333,315.0021615,289.4485039,52.76244112,0.191604469,4125.84989
9/30/17,0.187566667,314.3567978,297.1812219,53.84297735,0.197130358,4277.074381
10/1/17,0.28595,306.7059806,292.0328739,52.76135222,0.198006936,4308.244919
10/2/17,0.3270875,303.1916487,298.608927,53.18709422,0.205513084,4400.708439
10/3/17,0.245877778,311.5943406,297.6215938,52.6711941,0.213719831,4306.262956
10/4/17,0.145733333,300.0056376,291.3625907,50.79870628,0.228271007,4246.112475
10/5/17,0.360994444,300.4084095,295.6119743,51.08675431,0.232588891,4274.745294
10/6/17,0.064433333,308.8655374,309.9245365,51.94538043,0.235769918,4367.727271
10/7/17,0,296.7595221,299.9048776,51.40653745,0.252152852,4370.066762
10/8/17,,271.7250744,283.4016365,47.94462981,0.242810204,4505.66347
10/9/17,0.193833333,279.4265923,290.699146,49.09301817,0.246817874,4691.46311
10/10/17,0.419956944,293.3884262,302.3531984,50.69929703,0.260715274,4815.575805
10/11/17,0.4799,271.3368436,279.6806291,50.25200174,0.235819943,4796.988255
10/12/17,0.184651667,271.6933524,293.6801084,53.09506619,0.221418414,5142.090439
10/13/17,0.281018381,310.5127664,336.1646246,61.96354674,0.256109078,5625.062115
10/14/17,0,306.4907117,335.6314472,66.14725705,0.265608628,5696.088959
10/15/17,0.23966125,302.8388027,338.0282292,63.47725967,0.272066982,5616.576843
10/16/17,0.104774286,304.7917391,325.4406399,61.5931702,0.243497567,5686.538232
10/17/17,-0.157577778,300.9720269,316.9718416,59.69864612,0.226519508,5616.650323
10/18/17,0.200283333,279.5125549,293.9788751,56.87714478,0.203872871,5374.976827
10/19/17,0.189284524,278.4455525,291.9522588,57.9104389,0.201898865,5652.263855
10/20/17,0.192966667,270.6779045,287.6647381,56.49699541,0.196332932,5890.577016
10/21/17,0.148,282.6353245,304.0114442,58.42066615,0.206611951,6064.336684
10/22/17,0.20985,275.076657,285.6799505,54.61650208,0.193164522,5896.352931
10/23/17,0.108457755,301.1501281,313.0947816,58.67580283,0.209340856,5849.143782
10/24/17,0.008583333,296.4635383,300.8267197,56.02218864,0.204321999,5648.935561
10/25/17,0.25508,270.4292103,280.7462064,52.90105732,0.191612677,5541.141612
10/26/17,0.199653333,283.9270044,298.4150184,55.72774291,0.202194318,5860.70486
10/27/17,0.261467857,281.1774815,297.5665546,55.19509435,0.201672875,5810.223992
10/28/17,0,271.2825606,294.4538625,54.27875432,0.190581639,5747.335318
10/29/17,0.31775,279.7582142,301.5442629,55.99079425,0.197922133,6014.042332
10/30/17,0.215765,272.4446554,298.0130854,54.50397465,0.195725472,6120.246167
10/31/17,0.341465,263.8915254,284.9702983,52.19177647,0.187139068,6296.738508
11/1/17,0.051352381,245.2483477,266.4074045,48.5785454,0.176666645,6550.487377
11/2/17,0.296601667,259.8060357,287.6629751,53.0231497,0.203999614,6979.117817
11/3/17,0.238991667,272.6092479,298.3390013,55.26040411,0.20334108,7251.821684
11/4/17,0.2992,262.3558906,288.7236639,53.28369671,0.194859044,7270.859862
11/5/17,0.1204,284.9975554,310.4569677,56.99554142,0.211018875,7461.770675
11/6/17,0.19515625,291.8222463,297.8575242,59.84785386,0.204782707,7175.287574
11/7/17,0.0582,294.2302312,295.1261993,59.27987296,0.20827547,7103.528999
11/8/17,0.149818333,334.8713322,328.6208586,65.66386698,0.224527898,7424.864366
11/9/17,0.401277047,347.8691527,325.4462386,64.70928462,0.221568011,7231.331941
11/10/17,0.375844391,356.6558391,329.0068785,65.13670761,0.220408919,6828.03342
11/11/17,0.176408333,450.9423094,328.4267733,63.42344068,0.203650848,6463.054538
11/12/17,0.261635714,421.3337777,298.8495803,57.21113035,0.188176924,6006.285462
11/13/17,0.321702419,410.0492729,317.8268254,59.76550979,0.198603156,6381.849476
11/14/17,0.242696882,399.8060239,312.9458962,59.4367944,0.194576979,6604.785439
11/15/17,0.277340364,390.8572802,305.2508555,61.27693009,0.229948213,7055.790528
11/16/17,0.272229286,404.7171664,317.5231948,65.3319539,0.217046178,7531.095694
11/17/17,0.266942857,457.9677761,339.70726,68.32237424,0.227782099,7806.103475
11/18/17,0.146847222,431.440051,349.8224499,68.78962703,0.224504914,7683.261928
11/19/17,0.308192857,441.7047832,351.1005352,69.93147504,0.233477871,7890.431606
11/20/17,0.230924099,487.9596076,364.6384634,70.59532031,0.234015388,8139.665665
11/21/17,0.32366464,548.5864275,364.0288068,70.12355178,0.233627818,8112.07701
11/22/17,0.344715025,565.9042294,402.2439978,74.08370986,0.244583684,8191.014202
11/23/17,0.195055506,557.7343663,438.0081467,74.57541403,0.240536363,8162.07543
